x,y,z,dist,time,stochastic_delay,total_time,cum_delay
-93,4100,424,3068,34,0,34,2590
-78,2726,1458,2497,32,0,32,2590
-94,1209,60,3810,36,0,36,2590
-98,440,1167,4642,38,0,38,2590
446,1531,2299,4725,39,0,39,2590
-54,3369,1986,2913,33,0,33,2590
552,918,1605,5009,40,0,40,2590
93,3819,2496,3866,36,0,36,2590
-46,248,2043,5341,41,20,61,2610
583,750,2650,5904,42,0,42,2610
391,3575,1535,3305,34,0,34,2610
182,3018,1634,2590,32,0,32,2610
171,4477,1255,3861,36,0,36,2610
126,4783,1747,4362,38,0,38,2610
579,4475,1479,4365,38,0,38,2610
-89,662,2633,5307,40,0,40,2610
30,1646,1500,3705,36,0,36,2610
597,998,2108,5277,40,0,40,2610
-87,3790,191,2789,33,0,33,2610
528,2473,1526,3389,35,0,35,2610
140,2668,2132,3166,34,0,34,2610
120,651,2737,5607,41,0,41,2610
401,1898,99,3607,35,0,35,2610
431,3349,2050,3420,35,0,35,2610
-19,1280,1170,3882,36,0,36,2610
403,2211,352,3258,34,0,34,2610
563,4880,174,4532,38,0,38,2610
221,4661,2213,4632,38,0,38,2610
257,2757,183,2588,32,0,32,2610
15,3011,1227,2228,31,0,31,2610
-94,4916,1241,4030,37,0,37,2610
371,889,1906,5030,40,0,40,2610
68,1406,2733,4797,39,0,39,2610
380,1392,815,4075,37,0,37,2610
552,4916,1757,4927,39,0,39,2610
174,860,1345,4564,38,0,38,2610
477,3904,874,3479,35,0,35,2610
234,2165,2602,4103,37,0,37,2610
376,607,2748,5916,42,0,42,2610
187,3469,1220,2856,33,0,33,2610
597,2256,1304,3574,35,0,35,2610
59,3891,783,3032,34,0,34,2610
476,1521,641,4020,37,0,37,2610
-86,37,1501,5199,40,0,40,2610
19,891,510,4188,37,0,37,2610
572,475,2297,5906,42,0,42,2610
424,122,1326,5544,41,0,41,2610
407,1899,2023,4130,37,0,37,2610
392,4345,180,3825,36,0,36,2610
212,4933,1392,4415,38,0,38,2610
-41,1673,2714,4406,38,0,38,2610
581,1107,1708,4905,39,0,39,2610
312,4245,1044,3698,36,0,36,2610
291,3463,2059,3400,35,70,105,2680
-90,1515,2287,4197,37,0,37,2680
478,667,1072,4960,39,0,39,2680
467,1058,2214,5160,40,0,40,2680
-95,3404,2442,3223,34,0,34,2680
-59,2221,5,2847,33,0,33,2680
157,4484,2208,4387,38,0,38,2680
458,3760,159,3310,34,0,34,2680
155,3461,677,2684,33,0,33,2680
360,4687,2438,4958,39,0,39,2680
403,3043,1894,2986,33,0,33,2680
128,-27,1700,5581,41,0,41,2680
579,4479,2198,4798,39,20,59,2700
94,4406,400,3562,35,0,35,2700
400,1073,1862,4848,39,0,39,2700
442,2610,1922,3390,35,0,35,2700
284,882,2443,5317,40,0,40,2700
305,1563,1864,4264,37,0,37,2700
421,2475,445,3006,34,0,34,2700
265,3251,2526,3492,35,0,35,2700
348,4448,785,3878,36,0,36,2700
261,4507,1576,4127,37,0,37,2700
-11,4855,1414,4124,37,0,37,2700
72,4056,1144,3300,34,0,34,2700
313,572,1927,5302,40,70,110,2770
176,3056,939,2345,32,0,32,2770
227,4680,2721,5033,40,0,40,2770
377,3855,1141,3403,35,0,35,2770
-84,1305,2139,4310,37,0,37,2770
230,224,2734,6142,43,0,43,2770
440,1691,122,3848,36,0,36,2770
560,1515,2049,4684,39,0,39,2770
141,114,733,5102,40,0,40,2770
356,735,1560,4972,39,0,39,2770
439,3824,2253,4041,37,0,37,2770
-68,4569,1541,3843,36,0,36,2770
-79,2544,2736,3514,35,0,35,2770
510,2060,347,3516,35,0,35,2770
-90,2987,2163,2638,32,0,32,2770
298,1967,988,3456,35,0,35,2770
201,598,703,4674,39,0,39,2770
416,290,1695,5549,41,0,41,2770
162,4934,27,4217,37,0,37,2770
-37,-20,654,5049,40,0,40,2770
545,1146,2576,5413,41,0,41,2770
26,706,1679,4735,39,0,39,2770
146,1072,996,4201,37,0,37,2770
129,2445,1266,2901,33,0,33,2770
432,891,835,4632,38,0,38,2770
79,4825,724,3978,36,0,36,2770
202,3903,541,3165,34,0,34,2770
569,2494,826,3164,34,0,34,2770
462,4012,2148,4179,37,0,37,2770
352,4,424,5409,41,0,41,2770
104,2018,2180,3813,36,0,36,2770
284,1606,10,3804,36,0,36,2770
506,3445,2202,3693,36,0,36,2770
497,1404,281,4166,37,0,37,2770
574,2921,2672,3741,36,0,36,2770
-65,4269,2511,4169,37,20,57,2790
401,2849,1243,2760,33,0,33,2790
132,-74,2314,6027,43,160,203,2950
138,1673,28,3586,35,0,35,2950
199,360,383,4902,39,0,39,2950
-78,2751,5,2298,31,0,31,2950
445,4253,1596,4068,37,0,37,2950
88,2405,2705,3796,36,0,36,2950
376,3612,964,3107,34,0,34,2950
374,541,1142,5005,40,0,40,2950
7,1343,141,3759,36,0,36,2950
-51,2091,274,2932,33,0,33,2950
98,3484,2190,3316,34,0,34,2950
596,3300,1362,3153,34,0,34,2950
391,3925,1919,3872,36,0,36,2950
37,4899,2358,4789,39,0,39,2950
423,292,1493,5449,41,0,41,2950
401,704,504,4757,39,0,39,2950
331,305,2126,5716,42,0,42,2950
-62,934,1033,4142,37,0,37,2950
-75,4901,2688,4926,39,0,39,2950
110,319,1036,4929,39,0,39,2950
475,1327,2046,4785,39,0,39,2950
259,3647,1917,3461,35,0,35,2950
402,2289,703,3184,34,0,34,2950
488,4153,1302,3873,36,0,36,2950
380,3254,748,2711,33,0,33,2950
289,1213,1952,4653,38,0,38,2950
125,2124,1696,3425,35,0,35,2950
-45,3694,1277,2871,33,0,33,2950
-73,2288,835,2730,33,20,53,2970
-50,1077,670,3941,36,0,36,2970
424,1154,384,4333,37,0,37,2970
570,2207,1841,3871,36,0,36,2970
281,4108,1548,3734,36,0,36,2970
96,4149,679,3313,34,0,34,2970
524,1745,323,3847,36,0,36,2970
374,61,906,5418,41,0,41,2970
438,462,324,5044,40,0,40,2970
65,4296,1228,3564,35,0,35,2970
319,938,339,4448,38,0,38,2970
209,2968,475,2301,31,0,31,2970
-84,2199,1252,2929,33,0,33,2970
185,126,1799,5542,41,0,41,2970
364,2572,1345,3042,34,0,34,2970
403,2792,2188,3344,35,0,35,2970
66,612,1192,4643,38,0,38,2970
497,134,617,5426,41,0,41,2970
255,2349,2732,4040,37,0,37,2970
55,3798,1448,3149,34,0,34,2970
350,2597,39,2871,33,0,33,2970
333,1208,2147,4830,39,0,39,2970
106,2072,1440,3326,34,0,34,2970
77,4630,1201,3900,36,0,36,2970
-23,222,551,4815,39,0,39,2970
597,3485,1838,3588,35,0,35,2970
598,2670,942,3042,34,0,34,2970
-77,1751,2522,4145,37,0,37,2970
497,3076,743,2649,32,0,32,2970
223,1326,1361,4154,37,0,37,2970
175,2931,2441,3157,34,160,194,3130
-96,1046,1335,4104,37,0,37,3130
-88,3920,2178,3558,35,0,35,3130
575,4260,1891,4374,38,0,38,3130
160,2692,2448,3386,35,0,35,3130
544,3141,2196,3423,35,0,35,3130
14,1683,575,3392,35,0,35,3130
434,4516,1873,4478,38,0,38,3130
-99,3724,12,2750,33,0,33,3130
574,439,1383,5401,41,0,41,3130
559,1856,1710,4135,37,20,57,3150
104,2894,1712,2643,32,0,32,3150
333,1668,2198,4405,38,0,38,3150
69,2786,290,2355,32,0,32,3150
388,3131,371,2583,32,0,32,3150
-56,3548,1895,3033,34,0,34,3150
591,3849,1525,3774,36,0,36,3150
599,683,1750,5371,41,0,41,3150
-22,4511,792,3572,35,0,35,3150
392,3522,2426,3816,36,0,36,3150
546,-66,2311,6431,44,0,44,3150
313,899,2222,5170,40,0,40,3150
387,3450,1027,2973,33,0,33,3150
572,3936,1704,3936,36,70,106,3220
454,222,171,5322,40,0,40,3220
484,729,27,4876,39,0,39,3220
24,4445,1872,3996,36,0,36,3220
377,3219,1930,3159,34,0,34,3220
546,4448,2683,5090,40,0,40,3220
384,136,1789,5725,42,0,42,3220
131,1413,970,3839,36,0,36,3220
231,3732,2332,3797,36,0,36,3220
335,889,1182,4632,38,0,38,3220
41,3450,2597,3521,35,0,35,3220
69,461,219,4690,39,0,39,3220
-76,4278,1017,3335,35,0,35,3220
197,4081,1984,3875,36,0,36,3220
582,1347,105,4338,38,0,38,3220
65,600,2185,5196,40,0,40,3220
381,2310,11,3196,34,0,34,3220
574,1104,1337,4716,39,0,39,3220
-96,437,322,4535,38,0,38,3220
365,152,2395,6092,43,0,43,3220
-65,1850,1680,3500,35,0,35,3220
337,2598,1538,3079,34,0,34,3220
581,3788,20,3492,35,0,35,3220
-17,1035,2736,5085,40,0,40,3220
131,3746,2117,3561,35,60,95,3280
591,774,535,4877,39,0,39,3280
556,4900,2232,5219,40,0,40,3280
78,2753,1325,2566,32,0,32,3280
389,4244,2096,4303,37,0,37,3280
-63,377,1562,4912,39,0,39,3280
591,3435,453,3086,34,0,34,3280
274,1693,708,3653,35,0,35,3280
363,2950,709,2485,32,0,32,3280
578,2740,1714,3272,34,0,34,3280
250,4576,874,3924,36,0,36,3280
341,4000,2704,4454,38,70,108,3350
365,1453,976,4034,37,0,37,3350
-60,-88,213,5110,40,0,40,3350
0,1598,1133,3571,35,0,35,3350
336,1336,7,4127,37,0,37,3350
438,2279,1167,3339,35,0,35,3350
595,1445,538,4210,37,0,37,3350
227,798,1121,4594,38,0,38,3350
190,3288,1339,2725,33,0,33,3350
550,4935,2563,5489,41,0,41,3350
-68,3336,861,2364,32,0,32,3350
-27,40,2513,5900,42,0,42,3350
582,2871,430,2772,33,0,33,3350
151,4230,1634,3771,36,0,36,3350
11,2311,2093,3368,35,20,55,3370
219,1347,794,3956,36,0,36,3370
204,1527,881,3777,36,0,36,3370
491,2042,515,3509,35,0,35,3370
234,2591,593,2705,33,0,33,3370
-21,2497,994,2609,32,0,32,3370
586,1398,1449,4485,38,0,38,3370
300,4304,2331,4437,38,0,38,3370
206,200,401,5068,40,0,40,3370
492,2417,2738,4214,37,0,37,3370
257,1435,2430,4727,39,0,39,3370
149,-36,207,5268,40,0,40,3370
129,109,1443,5314,40,0,40,3370
377,19,1137,5528,41,0,41,3370
567,3222,1549,3135,34,0,34,3370
417,3978,626,3459,35,0,35,3370
418,3721,513,3199,34,0,34,3370
558,1972,734,3661,35,0,35,3370
96,4394,2686,4589,38,0,38,3370
272,441,2473,5768,42,0,42,3370
291,2451,1211,3036,34,0,34,3370
-35,125,1677,5253,40,0,40,3370
201,3363,185,2651,32,0,32,3370
118,2615,778,2584,32,0,32,3370
589,448,1884,5675,42,0,42,3370
213,1865,2293,4154,37,0,37,3370
-21,2893,1452,2384,32,0,32,3370
55,692,713,4435,38,0,38,3370
101,2571,1166,2710,33,0,33,3370
396,1963,1272,3653,35,0,35,3370
332,4418,1229,3953,36,0,36,3370
146,265,2535,5864,42,0,42,3370
419,1353,1749,4520,38,0,38,3370
-16,386,2244,5369,41,60,101,3430
240,2205,1467,3340,35,0,35,3430
345,783,235,4641,38,0,38,3430
68,3073,1961,2723,33,0,33,3430
573,1713,1080,4012,37,0,37,3430
317,2725,1163,2771,33,0,33,3430
325,3498,1685,3241,34,0,34,3430
292,1197,640,4160,37,0,37,3430
94,1363,1973,4321,37,70,107,3500
245,431,2254,5592,41,0,41,3500
590,674,858,5011,40,0,40,3500
533,-99,1829,6133,43,0,43,3500
-57,838,1637,4497,38,0,38,3500
199,848,144,4446,38,0,38,3500
436,1185,2708,5367,41,0,41,3500
203,3697,2590,3925,36,0,36,3500
170,4696,757,3944,36,0,36,3500
426,2658,2723,3895,36,0,36,3500
394,1264,2541,5118,40,0,40,3500
-45,2381,2409,3464,35,0,35,3500
-91,769,292,4212,37,0,37,3500
279,678,1792,5080,40,0,40,3500
-67,2720,464,2273,31,0,31,3500
427,4521,938,4061,37,0,37,3500
597,4658,791,4338,38,0,38,3500
-5,1026,1162,4148,37,0,37,3500
56,518,2614,5581,41,0,41,3500
438,446,1579,5353,41,0,41,3500
120,2387,1786,3208,34,0,34,3500
576,2254,2406,4209,37,0,37,3500
82,593,1489,4805,39,0,39,3500
125,1523,2012,4217,37,0,37,3500
91,800,5,4418,38,20,58,3520
138,650,1342,4737,39,0,39,3520
312,4928,1265,4457,38,0,38,3520
559,3803,2514,4329,37,0,37,3520
495,4561,2528,5034,40,0,40,3520
172,1848,421,3385,35,0,35,3520
443,2793,335,2717,33,0,33,3520
-91,3634,1095,2699,33,70,103,3590
546,2334,642,3277,34,0,34,3590
26,3547,1190,2762,33,0,33,3590
181,2849,2010,2946,33,0,33,3590
272,3729,1528,3336,35,0,35,3590
0,2815,2368,3045,34,0,34,3590
170,2297,1604,3247,34,0,34,3590
91,286,1442,5098,40,0,40,3590
369,2882,2453,3409,35,0,35,3590
-55,1070,2044,4511,38,160,198,3750
456,1167,630,4353,38,0,38,3750
-40,2809,1804,2637,32,0,32,3750
107,1125,2669,5067,40,0,40,3750
160,2534,974,2748,33,0,33,3750
508,949,1440,4851,39,0,39,3750
369,4383,2538,4737,39,0,39,3750
155,3159,162,2405,32,0,32,3750
-79,2348,1050,2716,33,0,33,3750
55,3192,1141,2418,32,0,32,3750
476,2699,2296,3585,35,0,35,3750
586,112,2213,6224,43,0,43,3750
-36,2247,1552,3064,34,0,34,3750
-98,3383,1163,2464,32,0,32,3750
-3,2802,840,2287,31,0,31,3750
95,4536,950,3747,36,0,36,3750
-99,4139,1366,3299,34,0,34,3750
402,787,1741,5064,40,0,40,3750
568,1082,75,4596,38,0,38,3750
160,1363,252,3874,36,0,36,3750
13,4772,567,3846,36,0,36,3750
409,540,2216,5621,41,0,41,3750
-14,3711,1908,3246,34,0,34,3750
449,2048,2123,4089,37,0,37,3750
545,760,254,4861,39,0,39,3750
477,4271,863,3844,36,0,36,3750
559,3465,1333,3269,34,0,34,3750
200,1521,2586,4701,39,0,39,3750
397,3448,668,2912,33,0,33,3750
590,305,2180,6012,43,70,113,3820
-96,2582,2479,3263,34,0,34,3820
105,2507,154,2691,33,0,33,3820
-77,855,2338,4906,39,20,59,3840
527,2298,843,3321,34,0,34,3840
45,1188,927,3967,36,0,36,3840
375,3905,210,3363,35,0,35,3840
-22,4684,1438,3954,36,0,36,3840
312,2994,36,2437,32,0,32,3840
-44,4200,759,3234,34,0,34,3840
196,986,435,4271,37,70,107,3910
-61,3898,44,2954,33,0,33,3910
221,412,1197,5000,39,0,39,3910
299,2014,87,3392,35,0,35,3910
-92,2815,1053,2236,31,0,31,3910
596,-80,1211,5872,42,0,42,3910
411,4936,330,4415,38,0,38,3910
105,4805,201,3994,36,0,36,3910
599,121,770,5558,41,0,41,3910
579,816,1372,5025,40,20,60,3930
-89,4663,2432,4480,38,0,38,3930
-17,4732,373,3779,36,0,36,3930
586,1482,1152,4279,37,0,37,3930
311,3746,1266,3274,34,70,104,4000
544,3892,2037,4067,37,0,37,4000
64,968,46,4212,37,0,37,4000
460,3481,100,3045,34,20,54,4020
582,473,1668,5517,41,0,41,4020
524,3808,613,3395,35,0,35,4020
-40,1707,2031,3880,36,0,36,4020
587,2971,1855,3133,34,0,34,4020
491,1518,828,4062,37,0,37,4020
405,911,2551,5489,41,0,41,4020
477,1570,1511,4234,37,0,37,4020
181,3398,1668,2987,33,0,33,4020
416,4098,874,3612,35,0,35,4020
345,2924,1556,2770,33,0,33,4020
599,2654,204,3029,34,0,34,4020
74,3054,2228,2888,33,0,33,4020
90,2238,177,2941,33,0,33,4020
175,1380,2170,4515,38,0,38,4020
70,4703,1914,4326,37,0,37,4020
551,4350,2093,4569,38,0,38,4020
-77,1571,2456,4276,37,70,107,4090
390,1113,1681,4693,39,0,39,4090
-70,3289,633,2283,31,0,31,4090
564,2283,87,3388,35,0,35,4090
223,1992,788,3314,34,0,34,4090
513,3697,1996,3815,36,0,36,4090
379,387,2718,6115,43,0,43,4090
308,2951,2617,3402,35,0,35,4090
52,1953,2338,3937,36,0,36,4090
138,4396,2012,4149,37,0,37,4090
-68,3160,248,2169,31,0,31,4090
133,4228,466,3421,35,0,35,4090
249,1885,1834,3868,36,0,36,4090
233,682,2166,5269,40,0,40,4090
-91,4513,2299,4232,37,0,37,4090
578,3080,571,2719,33,0,33,4090
310,4597,708,3979,36,0,36,4090
-3,605,2478,5332,40,0,40,4090
477,2843,1404,2910,33,0,33,4090
460,330,737,5205,40,0,40,4090
-16,2124,2287,3662,35,0,35,4090
582,1490,2592,5118,40,0,40,4090
144,602,866,4639,38,160,198,4250
337,3971,2332,4142,37,0,37,4250
171,924,1930,4810,39,0,39,4250
-85,1442,1236,3679,36,0,36,4250
441,3155,156,2688,33,0,33,4250
313,1875,260,3514,35,0,35,4250
451,1724,982,3851,36,0,36,4250
387,2405,2371,3844,36,0,36,4250
95,333,1775,5231,40,20,60,4270
583,4806,1463,4692,39,0,39,4270
57,1374,1754,4140,37,0,37,4270
182,4854,2451,4956,39,0,39,4270
76,320,42,4873,39,0,39,4270
316,903,526,4473,38,0,38,4270
-24,3579,908,2661,32,0,32,4270
557,281,1774,5744,42,0,42,4270
98,1858,198,3325,34,0,34,4270
496,3155,2497,3606,35,60,95,4330
-82,863,2739,5195,40,0,40,4330
120,3551,250,2748,33,70,103,4400
130,4616,182,3834,36,0,36,4400
449,773,1275,4897,39,0,39,4400
226,86,2270,5930,42,0,42,4400
84,1621,2425,4364,38,0,38,4400
374,1548,266,3901,36,0,36,4400
-62,3219,2402,3041,34,0,34,4400
497,2544,267,3028,34,0,34,4400
357,4682,296,4110,37,0,37,4400
-33,200,2485,5713,42,0,42,4400
562,1335,652,4293,37,0,37,4400
590,3094,1261,2899,33,0,33,4400
456,2292,1508,3489,35,0,35,4400
532,3325,1914,3410,35,0,35,4400
-73,4449,1712,3809,36,0,36,4400
599,3616,1415,3496,35,0,35,4400
244,1986,2530,4237,37,0,37,4400
-68,3226,1876,2687,33,0,33,4400
289,2928,892,2463,32,0,32,4400
206,9,2069,5849,42,0,42,4400
555,141,281,5487,41,0,41,4400
586,286,478,5360,41,0,41,4400
533,969,553,4624,38,0,38,4400
313,1396,1934,4482,38,0,38,4400
397,1226,1299,4402,38,0,38,4400
513,2982,1043,2671,33,20,53,4420
-57,4347,2368,4150,37,0,37,4420
538,1707,1245,4040,37,60,97,4480
284,1801,1540,3824,36,0,36,4480
-41,1034,899,4029,37,0,37,4480
275,2886,291,2461,32,0,32,4480
-81,1979,618,3003,34,0,34,4480
362,1862,2204,4244,37,0,37,4480
-48,-35,486,5047,40,0,40,4480
431,2147,16,3408,35,0,35,4480
49,3793,497,2902,33,0,33,4480
492,4623,2684,5212,40,0,40,4480
120,4647,1381,4033,37,0,37,4480
496,186,1610,5687,42,20,62,4500
-9,2755,2680,3330,34,0,34,4500
318,4107,598,3487,35,0,35,4500
-17,4862,2073,4500,38,0,38,4500
344,1884,740,3536,35,0,35,4500
339,2755,1857,3102,34,0,34,4500
-94,2051,1939,3423,35,0,35,4500
-83,1285,1745,4084,37,0,37,4500
-74,349,2672,5665,41,0,41,4500
363,3803,1778,3637,35,0,35,4500
384,3953,1634,3727,36,0,36,4500
-28,3636,1481,2920,33,0,33,4500
42,2315,1201,2920,33,0,33,4500
-50,4934,1799,4367,38,0,38,4500
345,3916,1338,3508,35,0,35,4500
465,1707,550,3818,36,0,36,4500
311,2513,2520,3770,36,0,36,4500
185,3349,2143,3236,34,0,34,4500
483,4070,2,3681,36,0,36,4500
-78,4467,38,3507,35,0,35,4500
229,2326,1335,3149,34,0,34,4500
-72,551,1766,4841,39,0,39,4500
-50,3984,221,3015,34,0,34,4500
88,3876,1582,3327,34,0,34,4500
-31,367,689,4672,39,0,39,4500
378,1057,727,4395,38,0,38,4500
-59,3230,1715,2606,32,60,92,4560
77,3220,2720,3422,35,0,35,4560
498,2834,1605,3039,34,0,34,4560
378,516,811,4948,39,0,39,4560
80,4576,1787,4132,37,0,37,4560
598,3302,2224,3658,35,0,35,4560
-94,2970,1932,2500,32,0,32,4560
361,1364,362,4062,37,0,37,4560
357,4401,512,3818,36,0,36,4560
150,4824,1890,4512,38,0,38,4560
192,2878,1018,2447,32,0,32,4560
165,2149,1008,3147,34,0,34,4560
-54,3041,42,2104,31,0,31,4560
257,4929,925,4296,37,0,37,4560
337,2720,1418,2899,33,0,33,4560
478,4812,1053,4433,38,0,38,4560
178,958,2098,4892,39,0,39,4560
-70,309,1286,4846,39,0,39,4560
-71,2102,2612,3869,36,0,36,4560
410,4394,1440,4096,37,0,37,4560
354,2039,2331,4148,37,0,37,4560
82,2914,2726,3298,34,0,34,4560
401,2642,650,2825,33,0,33,4560
168,2046,2734,4258,37,0,37,4560
579,408,1098,5328,40,0,40,4560
358,609,326,4817,39,0,39,4560
276,3445,14,2846,33,160,193,4720
-9,2345,353,2712,33,0,33,4720
560,4149,279,3782,36,0,36,4720
89,1783,1271,3525,35,0,35,4720
310,2793,1699,2943,33,0,33,4720
124,1645,179,3567,35,0,35,4720
437,1549,1698,4313,37,0,37,4720
255,-18,77,5382,41,70,111,4790
469,4665,651,4200,37,0,37,4790
369,3174,2097,3214,34,0,34,4790
127,1370,1596,4127,37,20,57,4810
593,1719,1953,4451,38,0,38,4810
-26,3068,1050,2185,31,0,31,4810
442,1999,843,3535,35,0,35,4810
43,1368,388,3738,36,0,36,4810
-56,2553,1,2519,32,0,32,4810
104,4291,1486,3709,36,0,36,4810
274,3531,730,2879,33,0,33,4810
244,2516,1763,3190,34,0,34,4810
394,3572,2590,3991,36,0,36,4810
230,4464,1861,4214,37,0,37,4810
5,1089,1850,4430,38,0,38,4810
107,1870,2165,3954,36,0,36,4810
421,4275,2454,4619,38,0,38,4810
540,104,2031,6063,43,0,43,4810
67,3370,2348,3282,34,0,34,4810
146,3242,1486,2702,33,0,33,4810
596,568,674,5096,40,0,40,4810
74,2989,798,2169,31,0,31,4810
548,2166,2210,4130,37,0,37,4810
-97,2594,1589,2675,33,0,33,4810
48,1543,292,3577,35,0,35,4810
208,894,1635,4705,39,0,39,4810
105,1279,1097,3983,36,0,36,4810
597,2137,569,3521,35,0,35,4810
300,4403,2166,4421,38,70,108,4880
123,4193,2305,4131,37,0,37,4880
52,240,780,4893,39,0,39,4880
583,4075,2049,4297,37,0,37,4880
99,126,568,5034,40,0,40,4880
110,2404,1993,3309,34,0,34,4880
241,3812,191,3139,34,0,34,4880
344,4635,140,4075,37,0,37,4880
385,3309,1536,3033,34,0,34,4880
-90,3989,1829,3400,35,0,35,4880
43,4529,577,3633,35,0,35,4880
90,3707,151,2890,33,0,33,4880
222,1424,513,3858,36,0,36,4880
518,4509,1717,4463,38,20,58,4900
107,4784,875,3990,36,0,36,4900
381,4050,1142,3603,35,0,35,4900
-74,2584,1112,2504,32,0,32,4900
392,1707,1201,3878,36,60,96,4960
496,2944,633,2616,32,0,32,4960
239,2301,1156,3115,34,0,34,4960
417,4191,1764,4071,37,0,37,4960
484,4805,1842,4798,39,0,39,4960
540,2186,2562,4358,38,0,38,4960
514,3771,1055,3429,35,0,35,4960
315,741,697,4644,38,0,38,4960
-57,2952,733,2066,31,0,31,4960
569,2202,1471,3674,36,0,36,4960
18,931,2527,5064,40,0,40,4960
143,3078,560,2282,31,0,31,4960
359,-10,1633,5758,42,0,42,4960
-58,835,2124,4796,39,70,109,5030
163,-75,1905,5785,42,0,42,5030
133,2999,319,2203,31,0,31,5030
-69,4289,1798,3702,36,0,36,5030
-94,4033,805,3024,34,0,34,5030
28,3272,733,2375,32,0,32,5030
291,2923,2171,3089,34,0,34,5030
100,3173,1606,2648,32,0,32,5030
586,4771,404,4419,38,0,38,5030
291,3542,1374,3095,34,0,34,5030
-97,4100,1523,3336,35,0,35,5030
343,281,272,5136,40,60,100,5090
-57,3505,2068,3100,34,0,34,5090
71,451,936,4732,39,0,39,5090
-82,2185,2107,3411,35,0,35,5090
578,1279,2498,5254,40,0,40,5090
593,4884,873,4575,38,0,38,5090
274,159,1030,5252,40,0,40,5090
257,4089,1376,3609,35,0,35,5090
93,225,2667,5952,42,0,42,5090
-71,482,1919,5003,40,0,40,5090
-26,138,935,4948,39,0,39,5090
-90,1820,338,3157,34,0,34,5090
69,955,259,4190,37,0,37,5090
252,4209,293,3532,35,0,35,5090
319,451,644,4933,39,0,39,5090
140,3756,1143,3068,34,0,34,5090
370,4431,1979,4395,38,0,38,5090
100,4557,2715,4778,39,20,59,5110
142,1052,1803,4575,38,0,38,5110
418,4013,317,3500,35,0,35,5110
517,3582,769,3179,34,0,34,5110
554,1157,2026,5021,40,0,40,5110
558,4351,38,4027,37,0,37,5110
113,4203,1050,3459,35,0,35,5110
259,3880,845,3232,34,0,34,5110
567,716,2505,5812,42,0,42,5110
-96,1104,1656,4202,37,0,37,5110
303,2692,2293,3417,35,0,35,5110
84,1669,1737,3862,36,0,36,5110
596,4682,2588,5301,40,0,40,5110
-89,1868,1258,3257,34,0,34,5110
322,-71,697,5463,41,0,41,5110
420,4891,485,4371,38,0,38,5110
256,3478,305,2804,33,70,103,5180
-14,101,2069,5537,41,0,41,5180
599,904,274,4769,39,0,39,5180
340,1522,1360,4074,37,0,37,5180
142,734,2446,5325,40,20,60,5200
397,2263,2537,4119,37,0,37,5200
83,774,2209,5056,40,0,40,5200
-82,3720,2721,3764,36,0,36,5200
118,3469,904,2692,33,0,33,5200
-20,2152,1425,3113,34,0,34,5200
434,44,2557,6390,44,70,114,5270
335,2435,1927,3461,35,0,35,5270
156,2479,434,2738,33,0,33,5270
585,839,2231,5508,41,0,41,5270
193,2629,222,2645,32,0,32,5270
-54,2542,1977,2996,33,0,33,5270
422,1079,1349,4595,38,0,38,5270
591,107,2650,6555,44,0,44,5270
-98,2390,1232,2716,33,0,33,5270
411,2641,2175,3494,35,0,35,5270
393,1146,1478,4557,38,0,38,5270
326,3474,2692,3903,36,0,36,5270
60,3874,2131,3628,35,0,35,5270
349,4779,2707,5243,40,0,40,5270
468,2990,391,2541,32,0,32,5270
534,3148,872,2780,33,0,33,5270
-82,1384,943,3648,35,0,35,5270
354,4798,1188,4340,38,0,38,5270
592,1781,2236,4577,38,0,38,5270
308,3676,119,3084,34,20,54,5290
-95,3886,764,2870,33,0,33,5290
155,831,808,4410,38,0,38,5290
161,3210,2406,3258,34,0,34,5290
594,-28,931,5733,42,160,202,5450
598,4172,2736,4907,39,0,39,5450
-46,516,56,4552,38,0,38,5450
-25,3971,2367,3805,36,0,36,5450
180,4793,461,4033,37,0,37,5450
303,1208,473,4155,37,0,37,5450
586,3559,35,3264,34,0,34,5450
134,816,2035,4948,39,0,39,5450
44,1496,644,3613,35,0,35,5450
435,4379,2254,4592,38,0,38,5450
428,3636,2117,3748,36,0,36,5450
-53,232,251,4792,39,0,39,5450
482,2494,2062,3636,35,0,35,5450
395,4781,604,4239,37,0,37,5450
-20,764,422,4277,37,0,37,5450
304,3228,115,2633,32,0,32,5450
447,4894,1431,4629,38,0,38,5450
31,2969,2081,2722,33,0,33,5450
282,4566,1073,3997,36,0,36,5450
252,3082,1816,2827,33,0,33,5450
62,1532,1806,4017,37,0,37,5450
475,4131,2323,4433,38,0,38,5450
499,2380,1919,3675,36,0,36,5450
568,4245,1719,4250,37,0,37,5450
-41,2026,998,3061,34,0,34,5450
588,2711,1342,3126,34,0,34,5450
308,2957,1219,2550,32,20,52,5470
306,91,753,5292,40,0,40,5470
541,2304,2284,4037,37,160,197,5630
401,3786,2416,4082,37,0,37,5630
585,3413,712,3070,34,0,34,5630
37,2495,1629,2929,33,0,33,5630
-82,1604,1704,3742,36,0,36,5630
82,4848,2204,4674,39,0,39,5630
-84,273,31,4763,39,0,39,5630
554,269,2548,6278,43,0,43,5630
434,169,1008,5396,41,0,41,5630
-56,2514,239,2509,32,0,32,5630
578,4362,1195,4130,37,0,37,5630
576,2765,2173,3533,35,0,35,5630
-32,754,1859,4733,39,0,39,5630
