x,y,z,time,stochastic_delay,total_time
3180,395,647,45,0,45
2680,7,2049,45,0,45
840,-54,914,42,0,42
1894,415,1729,41,0,41
2492,-7,923,44,0,44
1512,573,1116,40,0,40
3922,-92,309,50,0,50
790,354,2144,41,0,41
3226,103,395,47,0,47
3657,388,2610,48,0,48
2529,577,975,43,120,163
2932,474,1069,44,0,44
2354,-49,279,45,0,45
3246,539,2160,46,0,46
1021,228,2436,42,0,42
1281,584,66,41,0,41
979,587,607,39,0,39
4064,449,1213,48,0,48
3836,84,1875,49,0,49
3635,-90,879,48,0,48
3256,207,34,47,0,47
4375,13,1721,51,0,51
1993,-61,1707,43,0,43
1223,281,238,41,0,41
4011,423,2132,49,0,49
702,546,2088,40,0,40
4071,102,1492,49,0,49
3473,454,1102,46,0,46
2091,156,2051,43,0,43
2796,229,1050,44,0,44
3043,-90,1052,46,0,46
2371,133,2598,45,0,45
3715,451,1913,47,0,47
2957,238,865,45,0,45
4362,-14,18,51,0,51
3119,267,623,46,0,46
3488,11,2042,48,0,48
3946,-62,1242,49,0,49
868,-99,2266,43,0,43
2046,503,2010,42,0,42
4387,383,562,50,0,50
3208,370,2356,46,0,46
3318,419,1809,46,0,46
3743,43,474,48,0,48
2832,466,1998,44,0,44
738,70,477,41,0,41
1091,463,1076,40,0,40
3670,125,1850,48,0,48
3759,587,2458,48,0,48
1683,576,716,40,0,40
3532,30,2481,48,0,48
4105,563,480,49,0,49
3151,8,1767,46,0,46
1486,155,486,42,0,42
988,410,795,40,0,40
898,181,2278,42,0,42
906,80,235,42,0,42
3907,530,74,48,0,48
4121,7,2243,50,0,50
2881,-85,103,47,600,647
1238,202,340,42,0,42
926,48,1213,41,0,41
1426,438,1333,40,0,40
2404,441,1109,43,0,43
3574,44,186,48,0,48
1216,175,1823,41,0,41
1048,268,2264,41,0,41
1903,534,1686,41,0,41
4423,400,2,51,0,51
1225,7,2193,42,0,42
3149,-92,107,47,0,47
4371,478,2714,51,0,51
2095,-98,1648,44,0,44
4286,-44,1631,50,0,50
2319,62,2225,44,0,44
3393,473,1985,46,0,46
4214,-79,2008,50,0,50
809,316,1952,40,0,40
4586,589,1260,50,0,50
3861,248,2510,49,0,49
3369,335,2391,47,0,47
4596,-59,2731,52,0,52
2606,348,431,44,0,44
1731,542,2373,42,0,42
1722,-7,978,43,0,43
1636,203,2276,42,0,42
4208,415,962,49,0,49
2510,315,1312,43,0,43
906,12,2617,43,0,43
1633,278,2609,43,0,43
605,147,1782,41,0,41
2916,516,406,45,0,45
1180,323,948,40,0,40
2134,224,370,43,0,43
1861,347,1345,41,0,41
3872,356,2069,48,0,48
2242,158,1637,43,0,43
3585,71,574,48,0,48
1329,473,1440,40,0,40
3509,276,169,47,120,167
724,360,1817,40,0,40
727,-63,1589,42,0,42
2502,225,1616,44,0,44
2337,469,258,43,0,43
765,47,70,42,0,42
1968,460,2609,43,0,43
4179,391,1733,49,0,49
3096,443,1607,45,0,45
2321,-4,53,45,0,45
4313,549,2397,50,0,50
4060,-38,1486,50,0,50
4283,-46,271,51,0,51
1810,-99,2452,44,0,44
2987,565,2748,46,0,46
3633,455,198,47,0,47
2529,-7,1884,45,0,45
3117,454,1382,45,0,45
604,595,948,39,0,39
4274,341,11,50,0,50
2298,396,719,43,0,43
2914,-73,391,46,0,46
1494,352,985,41,0,41
1676,30,390,43,0,43
4445,333,903,50,0,50
747,227,1832,41,0,41
1043,228,651,41,0,41
1990,323,338,43,0,43
3122,196,1187,46,0,46
2932,282,246,45,0,45
617,566,1155,39,0,39
4360,218,2155,50,0,50
4339,351,2608,51,0,51
2608,480,2152,44,0,44
3250,588,368,46,0,46
721,-86,660,42,0,42
2107,213,941,43,0,43
4092,426,1418,49,0,49
4543,281,1601,51,0,51
2510,591,325,43,0,43
2136,323,670,43,0,43
2619,345,613,44,0,44
3843,443,1219,48,0,48
4187,552,1986,49,0,49
1725,486,2553,42,0,42
3818,-33,2566,49,0,49
3792,203,859,48,0,48
3579,252,1969,47,0,47
4468,423,1186,50,0,50
838,374,1692,40,0,40
4494,183,2398,51,0,51
3604,403,2292,47,0,47
1951,593,2385,42,0,42
2003,543,1354,41,0,41
1773,497,872,41,0,41
3054,240,2368,46,0,46
2920,278,605,45,0,45
3808,583,1525,47,0,47
1416,253,235,42,0,42
4411,336,139,51,0,51
2782,19,2723,46,0,46
3772,212,1521,48,0,48
1694,558,143,41,0,41
1222,33,1270,42,0,42
1502,235,14,42,0,42
4323,556,1719,49,0,49
2959,-3,1085,46,0,46
2217,182,474,43,0,43
3542,456,1646,46,0,46
894,76,490,42,0,42
2355,485,2183,43,0,43
3944,465,1567,48,0,48
1233,307,1449,40,0,40
2939,57,53,46,0,46
2697,289,1936,44,0,44
3316,182,2257,47,0,47
1501,-97,1641,43,0,43
1728,149,1246,42,0,42
3537,108,1663,47,0,47
2079,415,1382,42,0,42
4455,-88,1976,51,0,51
2284,585,1029,42,0,42
1319,537,2566,41,0,41
2429,4,493,45,0,45
605,267,1531,40,0,40
3114,368,1014,45,0,45
1953,23,167,44,0,44
754,130,829,41,0,41
1333,168,470,42,0,42
1333,586,384,40,0,40
3754,585,2279,47,0,47
4002,205,1740,49,0,49
1059,325,269,41,0,41
4117,568,1026,48,0,48
4034,81,733,49,0,49
1810,-82,719,43,0,43
3487,382,2209,47,0,47
4049,384,591,49,0,49
3893,268,1966,48,0,48
2591,76,2384,45,0,45
809,454,1960,40,0,40
2602,598,2682,44,0,44
4271,-73,525,51,0,51
1349,-96,1468,42,0,42
4243,320,240,50,0,50
976,453,1038,40,0,40
2533,378,2400,44,0,44
2239,353,615,43,0,43
3384,42,1190,47,0,47
664,233,2437,42,0,42
3076,-70,1809,46,0,46
1214,341,1158,40,0,40
2878,-40,767,46,0,46
3401,87,2427,48,0,48
1874,89,1187,42,0,42
801,474,337,40,0,40
1374,598,2316,41,0,41
3149,370,2185,46,0,46
1499,-44,1768,42,0,42
3621,588,2700,48,0,48
4397,488,2199,50,0,50
1198,-11,129,43,0,43
3181,139,1066,46,0,46
2581,219,1084,44,0,44
3430,370,713,46,0,46
821,199,599,41,0,41
3828,557,1947,48,0,48
1591,506,333,41,0,41
1610,49,2253,43,0,43
616,14,1842,41,0,41
4356,438,1939,50,0,50
2721,243,1650,44,0,44
3972,516,603,48,0,48
3554,-58,1807,48,0,48
1512,318,1910,41,0,41
1927,151,585,43,0,43
2770,-99,620,46,0,46
1818,349,381,42,0,42
1831,165,901,42,0,42
1225,253,451,41,0,41
1512,559,2382,41,0,41
1346,335,1948,41,0,41
4163,-63,2708,51,0,51
3948,119,961,49,0,49
4072,181,2109,49,0,49
1540,557,1331,40,0,40
3432,192,156,47,0,47
2028,454,2138,42,0,42
2852,328,442,45,0,45
3322,-27,2439,48,0,48
4287,-74,945,50,0,50
3798,458,1853,48,0,48
3445,597,1343,46,0,46
4408,157,1701,50,0,50
4411,550,2466,50,0,50
1156,272,2033,41,0,41
916,565,2693,41,0,41
2986,-11,2327,46,0,46
986,182,1743,41,0,41
2344,436,2555,44,0,44
2949,-97,1314,46,0,46
3171,155,2731,47,0,47
754,418,172,41,0,41
1608,24,1853,42,0,42
3584,-44,337,48,0,48
798,-93,1925,42,0,42
3033,470,674,45,0,45
3503,-98,2344,48,0,48
1217,564,700,40,0,40
2196,272,3,44,0,44
2697,45,964,45,0,45
4308,305,2493,50,0,50
4255,-96,114,51,0,51
732,55,744,41,0,41
3658,549,1705,47,0,47
1432,160,1982,42,0,42
723,518,646,39,0,39
1787,360,695,42,0,42
3599,-96,2733,49,0,49
2255,398,1749,43,0,43
4229,438,2684,50,0,50
3075,-79,2275,47,0,47
3140,589,1839,45,0,45
2172,494,2071,42,0,42
1088,253,1283,40,0,40
3186,413,1476,45,0,45
1095,-67,802,42,0,42
1237,491,2382,41,0,41
4336,443,1179,49,0,49
863,583,1190,39,0,39
4271,535,944,49,0,49
3579,273,1464,47,0,47
4477,259,2506,51,0,51
3867,566,431,48,0,48
2375,331,582,43,0,43
745,-79,2351,43,0,43
4517,593,2539,51,0,51
4468,462,1993,50,0,50
4367,34,2623,51,0,51
1348,269,2160,41,0,41
3113,433,1722,45,0,45
894,183,1161,41,0,41
4044,38,1969,49,0,49
1771,553,1554,41,0,41
1068,542,2089,40,0,40
2625,256,2705,45,0,45
2706,93,639,45,0,45
4382,422,2350,50,0,50
3664,343,1380,47,0,47
3410,294,1918,47,0,47
2441,230,220,44,0,44
3089,134,891,46,0,46
1272,245,2689,42,0,42
1108,257,790,41,0,41
1995,-28,272,44,0,44
724,594,921,39,0,39
1132,576,190,40,0,40
2583,313,166,44,0,44
2540,151,878,44,0,44
1364,33,2024,42,0,42
3877,367,2556,49,0,49
3651,-81,603,48,0,48
3493,-13,462,48,0,48
4266,78,2459,51,0,51
870,578,1897,39,0,39
3979,71,2068,49,0,49
3446,599,2132,46,0,46
1077,453,1199,40,0,40
4315,354,357,50,0,50
4326,581,1393,49,0,49
2403,365,2381,44,0,44
1426,388,2181,41,0,41
3165,471,1066,45,0,45
1601,318,151,42,0,42
3108,597,2003,45,0,45
1068,593,1234,39,0,39
3816,117,968,48,0,48
2789,415,63,45,0,45
843,330,2705,42,0,42
3446,-6,827,47,0,47
3267,162,291,47,0,47
1489,-78,1091,42,0,42
3855,122,521,49,0,49
3410,220,2343,47,0,47
652,287,793,40,0,40
3388,-21,151,48,0,48
1886,213,2132,43,0,43
3909,366,510,48,0,48
4576,-66,614,52,0,52
2763,573,841,43,0,43
2597,116,2568,45,0,45
726,512,2617,41,0,41
913,-16,2006,42,0,42
3480,303,619,47,0,47
4583,243,113,51,0,51
2364,124,828,44,0,44
3020,483,2525,46,0,46
2537,-95,849,45,0,45
2234,35,2467,45,0,45
1657,-73,2421,44,0,44
1360,-44,1187,42,0,42
2783,154,248,45,0,45
967,-6,425,42,0,42
919,491,1496,39,0,39
2759,366,2616,45,0,45
2994,22,2723,47,0,47
2774,367,1879,44,0,44
4221,39,2205,50,0,50
3850,596,214,48,0,48
3944,65,1774,49,0,49
2523,12,2260,45,0,45
2713,581,477,44,0,44
3989,233,880,49,0,49
1392,548,723,40,0,40
2582,132,1382,44,0,44
1636,228,2747,43,0,43
2594,66,182,45,0,45
3498,580,1815,46,0,46
2927,363,854,45,0,45
4192,586,2207,49,0,49
1810,414,148,42,0,42
1163,113,2642,43,0,43
1968,229,177,43,0,43
1247,161,1332,41,0,41
2089,591,32,42,0,42
4290,94,310,50,0,50
1215,495,1852,40,0,40
1272,121,2538,43,0,43
4217,187,2179,50,0,50
3099,20,2466,47,0,47
3599,518,1294,46,0,46
1650,522,1005,40,0,40
1766,281,2475,43,0,43
1867,328,2421,43,0,43
1461,268,2332,42,0,42
1811,371,1605,41,0,41
4457,210,2257,51,0,51
837,574,1695,39,0,39
2087,446,2663,43,0,43
3644,-77,1258,48,0,48
4269,221,360,50,0,50
969,-98,1610,42,0,42
2691,464,450,44,0,44
4178,333,886,49,0,49
3469,537,701,46,0,46
661,392,1237,40,0,40
3336,-33,287,47,0,47
3310,201,672,46,0,46
2393,441,101,44,0,44
2012,520,818,41,0,41
3885,273,1353,48,0,48
1855,2,1852,43,0,43
2871,228,1892,45,600,645
2610,509,1180,43,0,43
2536,379,2636,45,0,45
4460,-22,2068,51,0,51
2217,-17,940,44,0,44
1907,100,848,43,0,43
3596,160,1235,47,0,47
2111,69,945,43,0,43
2822,372,1649,44,0,44
3975,530,889,48,0,48
2627,-72,7,46,0,46
1439,70,952,42,0,42
828,117,2139,42,0,42
3223,154,788,46,0,46
2422,-31,2372,45,0,45
1033,6,1614,42,0,42
1814,586,2603,42,0,42
1962,382,192,42,0,42
2875,463,2422,45,0,45
3055,168,243,46,0,46
1885,360,1459,42,0,42
3746,480,671,47,0,47
1220,13,946,42,0,42
3964,276,764,48,120,168
1387,-98,1022,42,0,42
3669,235,1134,47,0,47
844,183,1001,41,0,41
2149,479,353,42,0,42
4058,586,1796,48,0,48
2201,197,1226,43,0,43
4441,591,727,50,0,50
3584,446,14,47,0,47
2133,-7,2397,44,0,44
2856,475,1218,44,0,44
4168,538,11,49,0,49
4531,-44,2233,52,0,52
2830,-91,1217,46,0,46
3756,-16,2464,49,0,49
1335,250,1016,41,0,41
3015,598,1817,44,0,44
3138,583,547,45,0,45
4068,233,2370,49,0,49
2283,-25,1995,44,0,44
3352,493,2573,47,0,47
4358,11,1294,50,0,50
3632,134,2747,49,0,49
1090,460,402,40,0,40
1336,448,806,40,0,40
2147,367,1532,42,0,42
1848,572,1952,41,0,41
1705,377,512,41,0,41
1219,-12,9,43,0,43
3500,132,225,48,0,48
1821,421,2217,42,0,42
3001,332,2416,46,0,46
1613,-77,2271,43,0,43
1950,258,769,42,0,42
925,584,157,40,0,40
3500,331,1164,47,0,47
2063,-17,1338,43,0,43
3985,112,166,49,0,49
3827,-68,1598,49,0,49
714,210,2654,42,0,42
3661,239,2123,48,0,48
3038,433,1834,45,0,45
1919,429,756,42,0,42
3188,564,728,45,0,45
1187,565,2,41,0,41
945,-2,988,41,0,41
1003,-26,304,42,0,42
3199,442,2713,47,0,47
3802,193,2119,48,0,48
1454,588,330,40,0,40
1651,5,110,43,0,43
1063,237,1133,40,0,40
4356,52,760,50,0,50
1757,-37,1718,43,0,43
3690,-58,785,48,0,48
4118,532,743,49,0,49
4579,592,2380,51,0,51
3577,268,2477,48,0,48
2997,134,1258,45,0,45
2317,490,1769,42,0,42
3246,428,362,46,0,46
1559,-90,1191,43,0,43
2569,151,2041,44,0,44
1156,289,1727,41,0,41
802,484,524,40,0,40
2936,82,1744,46,0,46
3631,549,1926,47,0,47
730,-44,950,42,0,42
1842,111,2282,43,0,43
1888,-86,471,44,0,44
3924,530,2485,48,0,48
2147,9,502,44,0,44
2819,369,2412,45,0,45
2803,276,681,45,0,45
2736,-99,2199,46,0,46
2204,490,2371,43,0,43
4223,41,1114,50,0,50
4468,234,274,51,0,51
3252,353,1077,46,0,46
1380,113,1632,42,0,42
3391,53,656,47,0,47
2477,-92,631,45,0,45
3289,411,1277,46,0,46
2660,94,297,45,0,45
2407,-91,1726,45,0,45
602,407,1802,40,0,40
1920,-79,2514,44,0,44
1056,34,2263,42,0,42
4583,568,1947,50,0,50
2964,283,8,46,0,46
2789,207,1357,45,0,45
1115,127,978,41,0,41
759,595,2386,40,0,40
4071,592,1242,48,0,48
1065,583,1677,39,0,39
2840,138,2299,46,0,46
3811,69,2737,49,0,49
2103,543,1542,41,0,41
4574,217,371,51,0,51
3187,238,1799,46,0,46
4351,325,2093,50,0,50
1802,341,2704,43,0,43
4279,136,949,50,0,50
3530,224,1323,47,0,47
953,292,2316,41,0,41
3503,378,1516,46,0,46
993,-22,2734,43,0,43
1095,583,2559,41,0,41
4005,443,1798,48,0,48
3542,394,287,47,0,47
1044,475,627,40,0,40
3156,-50,1125,46,0,46
1707,186,526,42,0,42
1394,154,916,41,0,41
2300,596,2739,44,0,44
1619,138,1850,42,0,42
2142,256,1842,43,0,43
1680,257,327,42,0,42
4292,599,1289,49,0,49
1708,415,975,41,0,41
2550,401,49,44,0,44
1283,433,15,41,0,41
3092,45,677,46,0,46
1803,-8,401,43,0,43
1096,-75,1434,42,0,42
4238,481,181,50,0,50
666,94,1374,41,0,41
3325,326,996,46,0,46
3164,-96,1550,47,0,47
1582,267,613,42,0,42
3483,313,500,47,0,47
4438,336,2700,51,0,51
2667,375,1688,44,0,44
3278,446,1931,46,0,46
2627,471,1301,43,0,43
4587,396,1058,50,0,50
2062,18,1053,43,0,43
2769,587,1162,43,0,43
4069,-76,1165,50,0,50
2297,106,36,44,0,44
4056,67,2327,50,0,50
3692,-64,1536,48,0,48
3825,-78,791,49,0,49
911,143,2718,43,0,43
689,504,195,40,0,40
3618,80,712,48,0,48
4370,161,1501,50,0,50
4595,144,1376,51,0,51
711,276,1292,40,0,40
1142,444,663,40,0,40
4126,104,1865,50,0,50
717,467,859,39,0,39
3699,356,855,47,0,47
1760,219,681,42,0,42
2322,294,2024,43,0,43
1718,-12,2208,43,0,43
4127,283,428,49,0,49
3081,-98,2081,47,0,47
2385,598,2159,43,0,43
4253,64,1645,50,0,50
2952,434,2197,45,0,45
2538,463,2297,44,0,44
1837,-84,939,43,0,43
2996,416,257,45,0,45
2163,-87,2113,44,0,44
1063,337,2692,42,0,42
4519,422,1408,50,0,50
2742,526,2031,44,0,44
4175,74,865,50,0,50
2003,324,478,42,0,42
3630,478,664,47,0,47
3342,575,1377,45,0,45
3821,467,392,48,0,48
3571,-43,2568,49,0,49
4018,359,2643,49,0,49
1283,589,605,40,0,40
1051,454,23,41,0,41
3644,183,1591,48,0,48
3037,138,2188,46,0,46
4239,205,1084,50,0,50
2025,447,3,43,0,43
721,155,1595,41,0,41
3985,449,440,48,0,48
939,321,1308,40,0,40
4403,276,1569,50,0,50
4593,174,1866,51,0,51
3739,253,1396,48,0,48
2643,324,2477,45,0,45
4461,-63,1255,51,0,51
3476,-14,223,48,0,48
3349,260,1526,46,0,46
1315,407,561,41,0,41
1544,55,1354,42,0,42
1977,-83,1227,43,0,43
3538,350,2595,48,0,48
1823,146,43,43,0,43
4224,316,122,50,1000,1050
2280,576,1871,42,0,42
1853,596,1096,41,0,41
2045,201,299,43,0,43
1987,487,1776,42,0,42
3590,-98,452,48,0,48
1726,368,831,41,0,41
2156,248,243,43,0,43
2333,332,2474,44,0,44
4129,154,725,49,0,49
4374,486,719,50,0,50
4113,394,1526,49,0,49
3985,253,1415,49,0,49
1128,395,1628,40,0,40
1382,478,2047,41,0,41
2499,12,155,45,0,45
671,236,463,41,0,41
4202,-61,874,50,0,50
2286,-91,1395,44,0,44
3381,458,2700,47,0,47
714,201,1971,41,0,41
2298,198,1172,43,0,43
1548,303,1634,41,0,41
2925,-98,1884,46,0,46
2192,355,972,42,0,42
2247,404,1944,43,0,43
2985,25,2503,47,0,47
1800,82,1095,42,0,42
2711,-89,2583,46,0,46
4159,-81,57,51,0,51
2736,227,2105,45,0,45
4114,453,2243,49,120,169
4077,533,2626,49,0,49
1547,406,1490,41,0,41
3276,289,2540,47,0,47
3813,383,598,48,0,48
3909,-98,1358,49,0,49
1016,231,440,41,0,41
3565,450,1943,47,0,47
967,421,922,40,0,40
601,309,515,40,0,40
4598,66,2353,52,0,52
4161,175,2657,50,0,50
2754,169,980,45,0,45
774,360,424,40,0,40
1454,-81,1332,42,0,42
3179,7,299,47,0,47
4479,161,1263,51,0,51
2511,196,2657,45,0,45
2885,588,2132,44,0,44
1179,240,2416,42,0,42
894,101,1303,41,0,41
4060,243,160,49,0,49
2948,46,1336,45,0,45
2746,467,2370,44,0,44
1427,228,1071,41,0,41
2333,237,2727,45,0,45
2526,-82,484,45,0,45
848,-46,10,43,0,43
1852,-69,140,44,0,44
1763,217,2605,43,0,43
4526,-70,503,52,0,52
1199,74,2076,42,0,42
3180,361,1331,45,0,45
3762,308,1765,48,0,48
2252,519,304,43,0,43
2367,261,1923,43,0,43
3990,142,2286,49,0,49
1860,473,2574,42,0,42
4588,596,630,50,0,50
4580,553,1730,50,0,50
3441,386,1820,46,0,46
3935,460,1310,48,0,48
1042,373,2305,41,0,41
1710,240,1810,42,0,42
2237,139,2528,44,0,44
2738,279,1416,44,0,44
3967,388,737,48,0,48
4368,597,392,50,0,50
4597,483,171,51,0,51
3745,186,2435,49,0,49
1017,446,1449,40,0,40
1479,204,590,42,0,42
3879,466,1984,48,0,48
2355,282,813,43,0,43
4555,452,894,50,0,50
1203,454,1087,40,0,40
1523,474,2516,42,0,42
1158,21,2443,43,0,43
2905,48,1973,46,0,46
3411,324,2281,47,0,47
2288,-63,2411,45,0,45
1616,481,1676,41,0,41
2442,589,2589,44,0,44
3945,-12,1917,49,0,49
2619,501,966,43,0,43
1991,593,1459,41,0,41
4021,92,1629,49,0,49
1534,92,2510,43,0,43
2576,569,706,43,0,43
2931,163,252,46,0,46
2759,178,2425,45,0,45
1672,398,1086,41,0,41
1381,375,1836,41,0,41
1467,376,459,41,0,41
2906,341,1726,45,0,45
3966,568,2719,49,0,49
1897,489,1428,41,0,41
2985,-93,2603,47,0,47
638,102,2447,42,0,42
2191,338,102,43,0,43
3880,13,2157,49,0,49
3800,506,913,47,0,47
1273,299,1754,41,0,41
3582,17,1733,48,0,48
1405,166,1752,41,0,41
2832,445,967,44,0,44
3666,529,52,48,0,48
2631,-49,1307,45,0,45
3553,-89,1356,48,0,48
3735,580,968,47,0,47
2990,353,133,46,0,46
4476,58,449,51,0,51
1952,-76,1842,43,0,43
4552,453,534,50,0,50
3427,171,2509,48,0,48
2507,76,678,44,0,44
4274,474,2545,50,0,50
3336,277,1266,46,0,46
1735,211,244,43,0,43
4380,6,190,51,0,51
1246,36,1386,42,0,42
3952,529,1426,48,0,48
3159,552,2249,45,0,45
1328,500,135,41,0,41
4186,193,996,49,0,49
2792,55,1263,45,0,45
2725,572,1488,43,0,43
1998,71,2226,44,0,44
1238,239,1163,41,0,41
1510,36,2136,43,0,43
4442,594,1984,50,0,50
3346,472,1633,46,0,46
4211,-54,1766,50,0,50
976,382,345,41,0,41
2613,575,2054,43,0,43
3209,401,170,46,0,46
742,-80,222,42,0,42
1534,105,284,42,0,42
3896,485,1687,48,0,48
1235,82,664,42,0,42
2955,263,1270,45,0,45
2075,577,1089,41,0,41
3709,588,463,47,0,47
2673,175,2342,45,0,45
2999,542,127,45,0,45
754,-99,2485,43,0,43
3064,324,2735,46,0,46
1705,64,1715,42,0,42
3567,18,1160,48,0,48
2845,573,1879,44,0,44
1192,53,1891,42,0,42
3181,-16,2667,48,0,48
2229,345,2557,44,0,44
3556,187,1809,47,0,47
3497,-58,2233,48,0,48
2829,399,1061,44,0,44
3109,370,1975,45,0,45
1980,545,703,41,0,41
1546,158,2019,42,0,42
3964,-90,2540,50,0,50
2678,473,2556,45,0,45
2426,194,980,44,0,44
1612,-6,786,42,0,42
2992,360,1427,45,0,45
2210,598,2575,43,0,43
2564,598,1317,43,0,43
2414,587,1853,42,0,42
3219,362,439,46,0,46
4510,200,2086,51,0,51
3203,-65,2282,47,0,47
1523,77,1187,42,0,42
2329,183,2271,44,0,44
2691,73,423,45,0,45
4083,338,2519,49,0,49
3154,483,1986,45,0,45
961,205,1624,41,0,41
1920,292,1762,42,0,42
2163,79,1276,43,0,43
2147,310,2211,43,0,43
2815,-45,1888,46,0,46
4387,239,93,51,0,51
2298,51,1096,44,0,44
4194,179,1496,49,1000,1049
3148,-53,829,47,0,47
4483,-11,117,52,0,52
1315,-35,1580,42,0,42
3247,-82,581,47,0,47
2466,596,113,43,0,43
3576,395,1741,47,0,47
721,274,2546,42,0,42
1069,80,859,41,0,41
4032,405,246,49,0,49
1241,231,2086,41,0,41
1929,471,2042,42,0,42
3256,96,2681,48,0,48
2300,144,691,44,0,44
4364,171,1302,50,0,50
1619,347,1248,41,0,41
2029,293,1890,42,0,42
1085,-54,1850,42,0,42
954,222,1084,40,0,40
3344,257,1765,46,0,46
778,529,2488,41,0,41
1704,202,2035,42,0,42
1275,558,1515,40,0,40
605,178,2146,41,0,41
3229,17,1224,46,0,46
4192,209,141,50,0,50
4254,572,1626,49,0,49
2459,486,790,43,0,43
4134,293,2012,49,0,49
4069,4,633,50,0,50
2430,55,1208,44,0,44
3260,588,2289,46,0,46
3393,460,267,46,0,46
3941,230,2732,50,0,50
1651,44,274,43,0,43
3037,296,937,45,0,45
1777,327,942,41,0,41
1232,576,310,40,0,40
3125,10,1641,46,0,46
2237,493,2614,43,0,43
3871,323,2431,49,0,49
2697,-16,2330,46,0,46
3896,595,800,48,120,168
1480,346,2745,43,0,43
2707,383,2304,44,0,44
1711,-87,1059,43,0,43
2888,100,2155,46,0,46
2273,398,386,43,0,43
1005,72,1742,41,0,41
1635,93,2347,43,0,43
1028,344,951,40,0,40
2230,-98,1746,44,0,44
4132,-32,1316,50,0,50
3522,459,898,46,0,46
1926,309,565,42,0,42
1471,-32,2284,43,0,43
2860,598,762,44,0,44
789,585,2675,41,0,41
1844,462,1560,41,0,41
3955,587,1935,48,0,48
3513,460,2691,47,0,47
1198,382,1257,40,0,40
2443,23,266,45,0,45
1727,268,2721,43,0,43
1224,590,1298,39,0,39
1651,359,2229,42,0,42
3382,168,1038,47,0,47
2591,227,482,44,0,44
2544,303,789,44,0,44
2770,169,561,45,0,45
2245,554,420,42,0,42
955,248,1436,40,0,40
1149,318,2630,42,0,42
4426,72,1614,51,0,51
2341,198,2078,44,0,44
2292,517,90,43,0,43
4110,70,380,50,0,50
616,307,2128,41,0,41
2622,-96,268,46,0,46
4055,-61,1715,50,0,50
3520,46,680,48,0,48
1832,143,2731,44,0,44
3713,380,655,47,0,47
4173,-81,2278,50,0,50
2824,-63,2269,46,0,46
3797,578,743,47,0,47
3997,61,398,49,0,49
1488,-93,284,43,0,43
3595,64,279,48,0,48
3178,251,392,46,0,46
3420,115,1374,47,0,47
2442,365,379,44,0,44
1581,38,2744,44,0,44
3243,86,1552,46,0,46
2392,363,2097,43,0,43
4183,338,2678,50,0,50
3410,13,1844,47,0,47
1442,305,1658,41,0,41
2544,65,74,45,0,45
4477,553,412,50,0,50
2263,144,858,43,0,43
843,179,2526,42,0,42
4434,340,2175,50,0,50
2798,573,2207,44,0,44
4125,219,3,50,0,50
3685,129,934,48,0,48
4424,-89,2433,52,0,52
757,327,739,40,0,40
4048,12,2125,50,0,50
1760,61,2643,44,0,44
1553,-77,2734,44,0,44
3720,-12,30,49,0,49
1242,234,1909,41,0,41
1742,180,1486,42,0,42
4248,-98,2570,51,0,51
1816,352,1855,42,0,42
1266,299,603,41,0,41
3725,66,1299,48,0,48
608,484,1714,39,0,39
2460,508,1342,43,0,43
2894,381,2062,45,0,45
3476,298,1062,47,0,47
4093,130,1183,49,0,49
1747,24,529,43,0,43
2267,-64,687,44,0,44
943,479,2117,40,0,40
4013,-76,2400,50,0,50
4049,598,2443,49,0,49
994,266,1829,41,0,41
3840,434,1582,48,0,48
2004,165,1869,43,0,43
3292,511,1553,45,0,45
1737,294,25,43,0,43
1441,359,738,41,0,41
2232,232,600,43,0,43
1431,593,541,40,0,40
1614,469,2009,41,0,41
4364,-53,1832,51,0,51
1278,557,1387,39,0,39
658,54,274,42,0,42
632,466,371,40,0,40
2572,474,427,44,0,44
3331,227,1153,46,0,46
1773,481,1833,41,0,41
1378,261,1357,41,0,41
2704,171,2588,46,0,46
3166,-78,1433,47,0,47
1387,162,2384,42,0,42
3970,245,1617,49,0,49
725,403,2317,41,0,41
1191,157,752,41,0,41
619,525,2734,41,0,41
1150,56,1528,41,0,41
2303,489,577,43,0,43
2063,526,1854,42,0,42
1129,357,1809,40,0,40
4210,419,713,49,0,49
4579,142,948,51,0,51
1853,-81,568,43,0,43
3366,276,906,46,0,46
3376,-74,1576,47,0,47
4291,429,1494,49,0,49
3778,352,51,48,0,48
4359,269,607,50,0,50
4348,85,78,51,0,51
955,368,42,41,0,41
3549,74,2619,48,0,48
2688,69,1927,45,0,45
3650,-95,1094,48,0,48
1986,527,525,42,0,42
708,31,2146,42,0,42
2686,-95,90,46,0,46
2470,476,2610,44,0,44
3849,229,238,49,0,49
2028,412,861,42,0,42
3880,258,883,48,0,48
3075,139,1943,46,0,46
2040,294,1689,42,0,42
3254,277,2054,46,0,46
1779,482,2461,42,0,42
1183,-87,205,43,0,43
3068,16,1097,46,0,46
2543,577,2328,43,0,43
2320,369,2210,43,0,43
1780,531,2,42,0,42
702,445,1128,39,0,39
4065,565,263,49,0,49
609,598,2634,41,0,41
1146,-83,2397,43,0,43
1038,531,128,41,0,41
970,573,1613,39,0,39
1133,505,2664,41,0,41
1333,249,2271,42,0,42
3437,128,938,47,0,47
3985,467,2626,49,0,49
4452,495,2292,50,0,50
2214,378,276,43,0,43
